Record_id,Date,Commodity,Grade,Region,Source_Type,Trader_Name,Deal_Type,Price,PrevDatePrice,RunningAvg,DeviationPct,Flag,Quantity_Tons,Currency,Remarks
REC0260,16-09-2024,HDPE,Film,East,Trader,Trader_24,Contract,138.64,81.58,105.38,0.32,ANOMALY,569,INR,Low supply
REC0625,16-09-2024,HDPE,Textile,West,Distributor,Trader_17,Spot,128.11,112.57,122.32,0.05,OK,711,INR,Low supply
REC0990,16-09-2024,HDPE,Injection,East,Distributor,Trader_15,Contract,140.54,151.94,109.10,0.29,ANOMALY,520,INR,Import pressure
REC1355,16-09-2024,PVC,Film,North,Trader,Trader_43,Contract,107.55,130.99,111.34,-0.03,OK,676,INR,Low supply
REC1720,16-09-2024,PET,Injection,South,Manufacturer,Trader_20,Contract,147.77,111.51,113.53,0.30,ANOMALY,948,INR,Import pressure
REC2085,16-09-2024,PVC,Injection,West,Manufacturer,Trader_45,Contract,85.27,144.28,107.43,-0.21,ANOMALY,377,INR,High demand
REC2450,16-09-2024,PET,Film,Central,Manufacturer,Trader_5,Contract,117.42,81.45,114.49,0.03,OK,698,INR,Price correction
REC2815,16-09-2024,PVC,Bottle,North,Manufacturer,Trader_21,Spot,87.54,84.08,108.21,-0.19,REVIEW,217,INR,High demand
REC0261,17-09-2024,HDPE,Injection,Central,Trader,Trader_55,Spot,106.14,93.64,110.57,-0.04,OK,372,INR,Low supply
REC0626,17-09-2024,HDPE,Blow Moulding,North,Distributor,Trader_56,Contract,85.33,73.67,115.23,-0.26,ANOMALY,196,INR,Low supply
REC0991,17-09-2024,HDPE,Bottle,West,Manufacturer,Trader_57,Spot,139.27,84.84,113.86,0.22,ANOMALY,303,INR,Price correction
REC1356,17-09-2024,PVC,Injection,East,Manufacturer,Trader_35,Contract,94.38,134.42,105.85,-0.11,REVIEW,962,INR,Low supply
REC1721,17-09-2024,PVC,Blow Moulding,East,Trader,Trader_61,Spot,143.61,156.06,120.44,0.19,REVIEW,987,INR,High demand
REC2086,17-09-2024,HDPE,Injection,South,Manufacturer,Trader_41,Spot,95.91,95.2,109.69,-0.13,REVIEW,130,INR,Low supply
REC2451,17-09-2024,PVC,Textile,North,Trader,Trader_20,Contract,74.97,77.52,105.03,-0.29,ANOMALY,465,INR,Stable market
REC2816,17-09-2024,PP,Film,South,Trader,Trader_24,Contract,106.57,93.39,125.44,-0.15,REVIEW,337,INR,Stable market
REC0262,18-09-2024,PP,Injection,East,Distributor,Trader_59,Contract,83.24,124.82,108.71,-0.23,ANOMALY,559,INR,Low supply
REC0627,18-09-2024,PVC,Film,Central,Manufacturer,Trader_53,Spot,106.12,95.86,101.33,0.05,OK,584,INR,Import pressure
REC0992,18-09-2024,PP,Film,North,Trader,Trader_69,Spot,98.76,115.46,111.49,-0.11,REVIEW,556,INR,High demand
REC1357,18-09-2024,PP,Textile,Central,Trader,Trader_44,Spot,112.73,136.72,110.70,0.02,OK,937,INR,Import pressure
REC1722,18-09-2024,PP,Film,Central,Distributor,Trader_74,Contract,99.21,149.52,120.98,-0.18,REVIEW,266,INR,Low supply
REC2087,18-09-2024,PET,Film,South,Trader,Trader_47,Spot,79.32,88.02,113.30,-0.30,ANOMALY,443,INR,Low supply
REC2452,18-09-2024,HDPE,Film,Central,Manufacturer,Trader_46,Contract,67.12,132.9,107.07,-0.37,ANOMALY,711,INR,High demand
REC2817,18-09-2024,PVC,Film,East,Trader,Trader_71,Spot,146.33,155.28,113.37,0.29,ANOMALY,14,INR,High demand
REC0263,19-09-2024,PET,Injection,Central,Distributor,Trader_80,Contract,150.92,115.34,110.67,0.36,ANOMALY,682,INR,Low supply
REC0628,19-09-2024,HDPE,Film,Central,Distributor,Trader_43,Contract,83.78,67.12,105.90,-0.21,ANOMALY,905,INR,Stable market
REC0993,19-09-2024,PVC,Injection,North,Trader,Trader_25,Spot,119.56,96.71,109.05,0.10,OK,234,INR,Price correction
REC1358,19-09-2024,HDPE,Film,East,Trader,Trader_20,Contract,97.17,138.64,104.97,-0.07,OK,100,INR,Stable market
REC1723,19-09-2024,PET,Blow Moulding,East,Distributor,Trader_72,Contract,122.01,144.88,100.57,0.21,ANOMALY,732,INR,Import pressure
REC2088,19-09-2024,PVC,Textile,South,Manufacturer,Trader_49,Contract,123.95,120.83,119.65,0.04,OK,791,INR,Stable market
REC2453,19-09-2024,PET,Blow Moulding,South,Manufacturer,Trader_78,Spot,81.29,99.12,105.22,-0.23,ANOMALY,674,INR,Import pressure
REC2818,19-09-2024,PVC,Textile,North,Manufacturer,Trader_80,Contract,80.91,74.97,103.42,-0.22,ANOMALY,362,INR,Low supply
REC0264,20-09-2024,LDPE,Blow Moulding,East,Trader,Trader_25,Contract,83.82,136.17,116.41,-0.28,ANOMALY,558,INR,Price correction
REC0629,20-09-2024,PVC,Injection,North,Trader,Trader_56,Contract,117.11,119.56,109.41,0.07,OK,758,INR,Price correction
REC0994,20-09-2024,HDPE,Injection,East,Manufacturer,Trader_16,Contract,144.14,140.54,112.99,0.28,ANOMALY,381,INR,Low supply
REC1359,20-09-2024,PET,Film,East,Distributor,Trader_65,Spot,136.92,100.29,111.48,0.23,ANOMALY,111,INR,Low supply
REC1724,20-09-2024,HDPE,Bottle,Central,Manufacturer,Trader_77,Spot,79.84,69.68,114.37,-0.30,ANOMALY,637,INR,Low supply
REC2089,20-09-2024,LDPE,Injection,North,Trader,Trader_3,Spot,104.89,86.58,115.41,-0.09,OK,580,INR,Price correction
REC2454,20-09-2024,PVC,Textile,Central,Manufacturer,Trader_48,Contract,118.66,155.3,115.00,0.03,OK,150,INR,Import pressure
REC2819,20-09-2024,HDPE,Film,Central,Manufacturer,Trader_68,Spot,90.23,83.78,105.16,-0.14,REVIEW,207,INR,High demand
REC0265,21-09-2024,PVC,Blow Moulding,Central,Manufacturer,Trader_46,Contract,67.45,121.61,109.40,-0.38,ANOMALY,896,INR,Stable market
REC0630,21-09-2024,PVC,Injection,North,Distributor,Trader_27,Spot,76.03,117.11,107.96,-0.30,ANOMALY,606,INR,Low supply
REC0995,21-09-2024,PET,Textile,West,Manufacturer,Trader_48,Spot,130.37,149.56,107.89,0.21,ANOMALY,290,INR,Stable market
REC1360,21-09-2024,PET,Blow Moulding,East,Distributor,Trader_26,Contract,116.67,122.01,101.81,0.15,REVIEW,636,INR,Price correction
REC1725,21-09-2024,PET,Injection,South,Manufacturer,Trader_62,Spot,115.87,147.77,113.65,0.02,OK,156,INR,Import pressure
REC2090,21-09-2024,HDPE,Textile,North,Trader,Trader_61,Spot,123.26,154.17,111.12,0.11,REVIEW,812,INR,Stable market
REC2455,21-09-2024,PP,Injection,East,Manufacturer,Trader_43,Contract,131.82,83.24,109.86,0.20,REVIEW,58,INR,Price correction
REC2820,21-09-2024,LDPE,Injection,Central,Manufacturer,Trader_61,Contract,107.32,74.52,107.32,0.00,OK,712,INR,Price correction
REC0266,22-09-2024,LDPE,Textile,East,Trader,Trader_63,Contract,66.93,158.03,112.48,-0.40,ANOMALY,460,INR,Stable market
REC0631,22-09-2024,PET,Bottle,North,Distributor,Trader_52,Contract,67.2,67.54,121.90,-0.45,ANOMALY,349,INR,Price correction
REC0996,22-09-2024,HDPE,Textile,East,Distributor,Trader_63,Spot,67.01,103.02,109.85,-0.39,ANOMALY,142,INR,High demand
REC1361,22-09-2024,PET,Textile,South,Distributor,Trader_60,Spot,148.3,154.99,115.35,0.29,ANOMALY,617,INR,Stable market
REC1726,22-09-2024,LDPE,Textile,South,Trader,Trader_37,Spot,86.89,157.13,106.66,-0.19,REVIEW,217,INR,High demand
REC2091,22-09-2024,PET,Bottle,Central,Trader,Trader_34,Contract,137.36,119.81,114.38,0.20,ANOMALY,748,INR,Low supply
REC2456,22-09-2024,PET,Blow Moulding,South,Manufacturer,Trader_66,Spot,84.24,81.29,104.35,-0.19,REVIEW,360,INR,High demand
REC2821,22-09-2024,PET,Bottle,East,Trader,Trader_35,Spot,132.66,134.09,111.29,0.19,REVIEW,62,INR,Import pressure
REC0267,23-09-2024,PVC,Textile,East,Distributor,Trader_2,Contract,124.12,148.08,117.07,0.06,OK,692,INR,High demand
REC0632,23-09-2024,LDPE,Blow Moulding,Central,Manufacturer,Trader_3,Contract,69.86,65.77,96.66,-0.28,ANOMALY,14,INR,Price correction
REC0997,23-09-2024,LDPE,Injection,East,Trader,Trader_24,Spot,96.99,78.02,101.54,-0.04,OK,482,INR,Stable market
REC1362,23-09-2024,PP,Bottle,East,Manufacturer,Trader_24,Spot,116.64,116.53,102.76,0.14,REVIEW,619,INR,High demand
REC1727,23-09-2024,PP,Injection,South,Trader,Trader_51,Spot,135.65,121.64,113.43,0.20,REVIEW,238,INR,Stable market
REC2092,23-09-2024,HDPE,Blow Moulding,East,Distributor,Trader_61,Spot,116.84,66.06,105.43,0.11,REVIEW,55,INR,High demand
REC2457,23-09-2024,PVC,Bottle,North,Distributor,Trader_33,Contract,128.48,87.54,109.34,0.18,REVIEW,281,INR,High demand
REC2822,23-09-2024,LDPE,Injection,West,Trader,Trader_8,Spot,100.71,65.54,93.53,0.08,OK,498,INR,Low supply
REC0268,24-09-2024,LDPE,Textile,South,Manufacturer,Trader_41,Contract,127.86,86.89,107.55,0.19,REVIEW,71,INR,Import pressure
REC0633,24-09-2024,PVC,Injection,South,Distributor,Trader_62,Spot,155.65,84.57,110.62,0.41,ANOMALY,268,INR,High demand
REC0998,24-09-2024,LDPE,Bottle,South,Manufacturer,Trader_24,Spot,78.73,83.97,107.24,-0.27,ANOMALY,619,INR,Price correction
REC1363,24-09-2024,PVC,Film,East,Trader,Trader_13,Contract,87.63,146.33,112.02,-0.22,ANOMALY,682,INR,High demand
REC1728,24-09-2024,HDPE,Textile,East,Trader,Trader_77,Contract,115.17,67.01,110.23,0.04,OK,867,INR,Low supply
REC2093,24-09-2024,LDPE,Blow Moulding,East,Distributor,Trader_4,Spot,124.62,83.82,116.80,0.07,OK,141,INR,Low supply
REC2458,24-09-2024,LDPE,Blow Moulding,South,Distributor,Trader_65,Spot,82.34,96.27,112.89,-0.27,ANOMALY,825,INR,Import pressure
REC2823,24-09-2024,PET,Bottle,West,Distributor,Trader_6,Contract,153.13,153.16,115.29,0.33,ANOMALY,514,INR,Import pressure
REC0269,25-09-2024,PET,Blow Moulding,Central,Manufacturer,Trader_60,Spot,94.55,144.49,123.05,-0.23,ANOMALY,70,INR,Stable market
REC0634,25-09-2024,PP,Injection,North,Trader,Trader_11,Contract,78.52,91.64,112.81,-0.30,ANOMALY,272,INR,Price correction
REC0999,25-09-2024,PVC,Injection,South,Trader,Trader_31,Contract,87.13,155.65,109.45,-0.20,ANOMALY,11,INR,Import pressure
REC1364,25-09-2024,PP,Bottle,South,Trader,Trader_8,Spot,145.85,89.49,115.21,0.27,ANOMALY,930,INR,Stable market
REC1729,25-09-2024,PVC,Bottle,North,Trader,Trader_22,Contract,104.07,128.48,109.06,-0.05,OK,627,INR,High demand
REC2094,25-09-2024,PET,Blow Moulding,West,Distributor,Trader_47,Contract,153.85,69.02,111.41,0.38,ANOMALY,162,INR,Import pressure
REC2459,25-09-2024,LDPE,Textile,East,Manufacturer,Trader_78,Spot,123.28,66.93,113.12,0.09,OK,599,INR,High demand
REC2824,25-09-2024,LDPE,Textile,North,Distributor,Trader_5,Contract,73.97,106.64,100.05,-0.26,ANOMALY,772,INR,Import pressure
REC0270,26-09-2024,PVC,Blow Moulding,Central,Distributor,Trader_22,Spot,95.4,67.45,108.70,-0.12,REVIEW,916,INR,Import pressure
REC0635,26-09-2024,LDPE,Blow Moulding,West,Distributor,Trader_51,Contract,132.31,129.86,104.09,0.27,ANOMALY,836,INR,High demand
REC1000,26-09-2024,PP,Blow Moulding,West,Trader,Trader_69,Contract,151.02,71.31,122.28,0.24,ANOMALY,680,INR,Stable market
REC1365,26-09-2024,PET,Film,South,Distributor,Trader_16,Contract,117.94,79.32,113.52,0.04,OK,702,INR,Price correction
REC1730,26-09-2024,HDPE,Bottle,East,Trader,Trader_63,Spot,90.54,119.12,118.63,-0.24,ANOMALY,958,INR,Low supply
REC2095,26-09-2024,HDPE,Textile,South,Trader,Trader_3,Spot,93.41,127.38,113.19,-0.17,REVIEW,60,INR,High demand
REC2460,26-09-2024,HDPE,Blow Moulding,North,Distributor,Trader_56,Spot,104.14,85.33,114.70,-0.09,OK,404,INR,Price correction
REC2825,26-09-2024,PVC,Film,West,Manufacturer,Trader_9,Spot,100.23,120.27,112.73,-0.11,REVIEW,227,INR,High demand
REC0271,27-09-2024,PP,Textile,Central,Trader,Trader_18,Spot,97.25,112.73,109.47,-0.11,REVIEW,599,INR,Stable market
REC0636,27-09-2024,LDPE,Bottle,Central,Trader,Trader_3,Spot,71.45,151.36,112.65,-0.37,ANOMALY,634,INR,Stable market
REC1001,27-09-2024,PVC,Film,Central,Distributor,Trader_70,Spot,68.5,106.12,99.77,-0.31,ANOMALY,423,INR,Stable market
REC1366,27-09-2024,HDPE,Bottle,Central,Distributor,Trader_74,Contract,84.65,79.84,112.38,-0.25,ANOMALY,36,INR,High demand
REC1731,27-09-2024,PVC,Injection,East,Trader,Trader_52,Contract,159.88,94.38,108.31,0.48,ANOMALY,365,INR,High demand
REC2096,27-09-2024,PP,Textile,North,Distributor,Trader_20,Spot,99.12,81.62,111.49,-0.11,REVIEW,597,INR,Stable market
REC2461,27-09-2024,PVC,Injection,West,Trader,Trader_43,Contract,127.11,85.27,108.52,0.17,REVIEW,672,INR,Stable market
REC2826,27-09-2024,PP,Film,East,Manufacturer,Trader_43,Spot,132.35,139.19,122.79,0.08,OK,373,INR,Stable market
REC0272,28-09-2024,LDPE,Textile,North,Trader,Trader_70,Contract,129.62,73.97,102.33,0.27,ANOMALY,866,INR,Stable market
REC0637,28-09-2024,LDPE,Injection,East,Manufacturer,Trader_17,Spot,75.28,96.99,100.45,-0.25,ANOMALY,766,INR,Stable market
REC1002,28-09-2024,PVC,Bottle,South,Distributor,Trader_1,Contract,85.88,70.17,112.24,-0.23,ANOMALY,476,INR,Import pressure
REC1367,28-09-2024,LDPE,Textile,West,Manufacturer,Trader_57,Contract,124.23,144.27,116.08,0.07,OK,497,INR,Price correction
REC1732,28-09-2024,HDPE,Textile,West,Manufacturer,Trader_65,Contract,71.81,128.11,117.27,-0.39,ANOMALY,324,INR,Import pressure
REC2097,28-09-2024,LDPE,Film,West,Distributor,Trader_41,Contract,133.18,67.69,109.60,0.22,ANOMALY,748,INR,High demand
REC2462,28-09-2024,LDPE,Injection,East,Trader,Trader_23,Spot,159.53,96.99,102.81,0.55,ANOMALY,520,INR,Price correction
REC2827,28-09-2024,PP,Film,North,Trader,Trader_69,Contract,86.47,98.76,110.02,-0.21,ANOMALY,696,INR,Low supply
REC0273,29-09-2024,LDPE,Bottle,East,Trader,Trader_76,Contract,70.52,147.04,117.15,-0.40,ANOMALY,621,INR,High demand
REC0638,29-09-2024,PET,Bottle,East,Distributor,Trader_64,Spot,113.34,132.66,111.44,0.02,OK,575,INR,High demand
REC1003,29-09-2024,PVC,Blow Moulding,Central,Distributor,Trader_56,Contract,94.41,95.4,108.02,-0.13,REVIEW,939,INR,Stable market
REC1368,29-09-2024,PVC,Blow Moulding,North,Trader,Trader_71,Spot,98.98,159.87,113.03,-0.12,REVIEW,70,INR,Import pressure
REC1733,29-09-2024,PET,Bottle,West,Trader,Trader_20,Spot,69.14,153.13,112.86,-0.39,ANOMALY,226,INR,High demand
REC2098,29-09-2024,LDPE,Blow Moulding,West,Distributor,Trader_42,Spot,123.07,132.31,104.99,0.17,REVIEW,432,INR,Import pressure
REC2463,29-09-2024,PP,Bottle,North,Trader,Trader_26,Spot,154.09,97.52,118.91,0.30,ANOMALY,503,INR,High demand
REC2828,29-09-2024,HDPE,Bottle,South,Manufacturer,Trader_46,Spot,127.36,120.92,111.73,0.14,REVIEW,422,INR,Price correction
REC0274,30-09-2024,PVC,Textile,Central,Distributor,Trader_61,Spot,153.27,118.66,117.39,0.31,ANOMALY,404,INR,Low supply
REC0639,30-09-2024,PVC,Textile,West,Manufacturer,Trader_30,Contract,109.16,84.53,124.13,-0.12,REVIEW,199,INR,Stable market
REC1004,30-09-2024,PVC,Bottle,North,Manufacturer,Trader_45,Contract,123.6,104.07,109.79,0.13,REVIEW,424,INR,Stable market
REC1369,30-09-2024,PVC,Textile,North,Manufacturer,Trader_67,Spot,145.22,80.91,106.03,0.37,ANOMALY,183,INR,Low supply
REC1734,30-09-2024,PET,Blow Moulding,East,Manufacturer,Trader_32,Spot,85.64,116.67,100.65,-0.15,REVIEW,956,INR,Import pressure
REC2099,30-09-2024,LDPE,Film,North,Trader,Trader_79,Spot,81.96,138.5,105.96,-0.23,ANOMALY,447,INR,Low supply
REC2464,30-09-2024,PVC,Film,Central,Manufacturer,Trader_62,Contract,65.41,68.5,98.21,-0.33,ANOMALY,315,INR,Price correction
REC2829,30-09-2024,PET,Film,West,Manufacturer,Trader_21,Contract,80.6,91.76,109.98,-0.27,ANOMALY,878,INR,Price correction
REC0275,01-10-2024,PP,Bottle,North,Manufacturer,Trader_12,Contract,86.14,154.09,117.35,-0.27,ANOMALY,291,INR,High demand
REC0640,01-10-2024,PET,Bottle,South,Distributor,Trader_42,Contract,155.4,139.65,118.21,0.31,ANOMALY,991,INR,Low supply
REC1005,01-10-2024,PET,Blow Moulding,South,Trader,Trader_78,Spot,115.74,84.24,104.81,0.10,REVIEW,881,INR,Import pressure
REC1370,01-10-2024,PP,Injection,East,Trader,Trader_74,Spot,108.06,131.82,109.78,-0.02,OK,783,INR,Stable market
REC1735,01-10-2024,PET,Blow Moulding,Central,Manufacturer,Trader_75,Contract,157.25,94.55,125.33,0.25,ANOMALY,742,INR,Stable market
REC2100,01-10-2024,PP,Blow Moulding,East,Trader,Trader_38,Contract,100.73,125.76,101.09,0.00,OK,915,INR,Price correction
REC2465,01-10-2024,PP,Textile,South,Manufacturer,Trader_72,Spot,149.12,138.5,127.85,0.17,REVIEW,275,INR,Low supply
REC2830,01-10-2024,PET,Injection,West,Trader,Trader_69,Spot,70.32,103.28,114.69,-0.39,ANOMALY,551,INR,Stable market
REC0276,02-10-2024,PP,Film,South,Distributor,Trader_71,Contract,159.97,106.57,127.17,0.26,ANOMALY,890,INR,Stable market
REC0641,02-10-2024,PVC,Film,North,Trader,Trader_6,Spot,154.76,107.55,113.15,0.37,ANOMALY,566,INR,Stable market
REC1006,02-10-2024,PET,Film,South,Manufacturer,Trader_11,Contract,85.74,117.94,112.26,-0.24,ANOMALY,280,INR,Import pressure
REC1371,02-10-2024,PVC,Blow Moulding,Central,Manufacturer,Trader_43,Contract,134.01,94.41,109.21,0.23,ANOMALY,447,INR,Low supply
REC1736,02-10-2024,LDPE,Textile,West,Distributor,Trader_29,Spot,158.03,124.23,118.41,0.33,ANOMALY,214,INR,Import pressure
REC2101,02-10-2024,PP,Film,South,Trader,Trader_28,Contract,109.44,106.57,126.32,-0.13,REVIEW,968,INR,Price correction
REC2466,02-10-2024,PP,Textile,North,Distributor,Trader_51,Contract,71.32,99.12,110.05,-0.35,ANOMALY,580,INR,Low supply
REC2831,02-10-2024,PET,Film,North,Trader,Trader_38,Spot,76.5,106.75,104.40,-0.27,ANOMALY,875,INR,Stable market
REC0277,03-10-2024,PET,Blow Moulding,Central,Trader,Trader_16,Spot,81.29,157.25,122.57,-0.34,ANOMALY,190,INR,Low supply
REC0642,03-10-2024,PET,Film,Central,Manufacturer,Trader_12,Contract,139.06,117.42,115.40,0.21,ANOMALY,411,INR,High demand
REC1007,03-10-2024,HDPE,Film,West,Manufacturer,Trader_44,Contract,80.6,83.29,104.44,-0.23,ANOMALY,565,INR,Price correction
REC1372,03-10-2024,PET,Textile,East,Distributor,Trader_80,Spot,74.08,136.25,101.21,-0.27,ANOMALY,920,INR,Import pressure
REC1737,03-10-2024,PVC,Injection,East,Manufacturer,Trader_71,Spot,127.22,159.88,109.13,0.17,REVIEW,400,INR,Price correction
REC2102,03-10-2024,PVC,Film,East,Distributor,Trader_39,Spot,104.84,87.63,111.66,-0.06,OK,330,INR,Price correction
REC2467,03-10-2024,LDPE,Film,South,Distributor,Trader_23,Contract,155.54,157.55,114.01,0.36,ANOMALY,453,INR,High demand
REC2832,03-10-2024,PVC,Textile,Central,Trader,Trader_16,Contract,153.35,153.27,119.50,0.28,ANOMALY,107,INR,High demand
REC0278,04-10-2024,PP,Textile,Central,Distributor,Trader_59,Spot,138.3,97.25,111.88,0.24,ANOMALY,288,INR,Low supply
REC0643,04-10-2024,PET,Bottle,North,Distributor,Trader_59,Spot,122.2,67.2,121.91,0.00,OK,300,INR,Low supply
REC1008,04-10-2024,LDPE,Textile,Central,Distributor,Trader_45,Spot,87.5,148.57,118.95,-0.26,ANOMALY,612,INR,Price correction
REC1373,04-10-2024,PET,Injection,North,Manufacturer,Trader_41,Spot,102.62,77.42,95.21,0.08,OK,553,INR,High demand
REC1738,04-10-2024,PET,Bottle,North,Manufacturer,Trader_38,Contract,148.61,67.2,123.19,0.21,ANOMALY,935,INR,Stable market
REC2103,04-10-2024,HDPE,Bottle,West,Manufacturer,Trader_56,Spot,81.94,139.27,111.98,-0.27,ANOMALY,644,INR,Low supply
REC2468,04-10-2024,PVC,Injection,Central,Distributor,Trader_34,Spot,91.77,81.68,106.47,-0.14,REVIEW,116,INR,High demand
REC2833,04-10-2024,PET,Injection,West,Trader,Trader_35,Contract,117.42,70.32,114.84,0.02,OK,165,INR,Price correction
REC0279,05-10-2024,PP,Blow Moulding,North,Manufacturer,Trader_25,Spot,86.22,132.63,106.97,-0.19,REVIEW,520,INR,Low supply
REC0644,05-10-2024,PP,Film,Central,Trader,Trader_52,Spot,108.22,99.21,120.18,-0.10,OK,894,INR,Price correction
REC1009,05-10-2024,PVC,Blow Moulding,South,Trader,Trader_6,Spot,112.74,117.61,107.75,0.05,OK,575,INR,Stable market
REC1374,05-10-2024,PP,Film,South,Manufacturer,Trader_21,Spot,158.41,109.44,127.78,0.24,ANOMALY,205,INR,Price correction
REC1739,05-10-2024,LDPE,Injection,Central,Trader,Trader_58,Contract,85.33,107.32,105.85,-0.19,REVIEW,587,INR,High demand
REC2104,05-10-2024,PVC,Film,South,Distributor,Trader_80,Contract,152.82,106.46,115.83,0.32,ANOMALY,642,INR,Price correction
REC2469,05-10-2024,PET,Injection,North,Trader,Trader_42,Contract,101.29,102.62,96.07,0.05,OK,243,INR,Stable market
REC2834,05-10-2024,PP,Film,East,Distributor,Trader_15,Contract,140.65,132.35,123.78,0.14,REVIEW,204,INR,Low supply
REC0280,06-10-2024,PP,Blow Moulding,East,Distributor,Trader_61,Contract,72.68,100.73,99.31,-0.27,ANOMALY,654,INR,Import pressure
REC0645,06-10-2024,PET,Textile,East,Manufacturer,Trader_43,Spot,98.84,74.08,100.91,-0.02,OK,101,INR,Price correction
REC1010,06-10-2024,HDPE,Textile,South,Trader,Trader_74,Contract,90.76,93.41,112.21,-0.19,REVIEW,747,INR,High demand
REC1375,06-10-2024,PET,Film,West,Distributor,Trader_79,Spot,141.8,80.6,111.26,0.27,ANOMALY,874,INR,Price correction
REC1740,06-10-2024,PVC,Blow Moulding,South,Manufacturer,Trader_55,Spot,157.34,112.74,110.00,0.43,ANOMALY,493,INR,High demand
REC2105,06-10-2024,HDPE,Textile,Central,Distributor,Trader_30,Spot,137.42,123.3,116.54,0.18,REVIEW,833,INR,Import pressure
REC2470,06-10-2024,LDPE,Blow Moulding,West,Trader,Trader_78,Contract,73.71,123.07,103.57,-0.29,ANOMALY,148,INR,Price correction
REC2835,06-10-2024,PVC,Film,West,Trader,Trader_18,Spot,96.6,100.23,111.93,-0.14,REVIEW,164,INR,Stable market
REC0281,07-10-2024,HDPE,Blow Moulding,South,Trader,Trader_27,Contract,148.12,107.88,129.66,0.14,REVIEW,695,INR,Stable market
REC0646,07-10-2024,HDPE,Blow Moulding,North,Distributor,Trader_12,Contract,154.97,104.14,116.53,0.33,ANOMALY,466,INR,Price correction
REC1011,07-10-2024,LDPE,Blow Moulding,West,Distributor,Trader_52,Contract,155.02,73.71,105.80,0.47,ANOMALY,693,INR,Price correction
REC1376,07-10-2024,HDPE,Bottle,Central,Trader,Trader_11,Contract,80.19,84.65,110.37,-0.27,ANOMALY,53,INR,Import pressure
REC1741,07-10-2024,HDPE,Bottle,East,Trader,Trader_15,Contract,78.56,90.54,117.03,-0.33,ANOMALY,876,INR,Price correction
REC2106,07-10-2024,PP,Film,West,Trader,Trader_41,Spot,110.73,97.05,117.89,-0.06,OK,84,INR,Low supply
REC2471,07-10-2024,LDPE,Bottle,East,Trader,Trader_72,Spot,75.67,70.52,115.08,-0.34,ANOMALY,378,INR,Stable market
REC2836,07-10-2024,LDPE,Blow Moulding,South,Trader,Trader_20,Spot,121.3,82.34,113.18,0.07,OK,699,INR,Stable market
REC0282,08-10-2024,PET,Film,Central,Manufacturer,Trader_45,Contract,146.58,139.06,116.51,0.26,ANOMALY,241,INR,Price correction
REC0647,08-10-2024,PP,Film,West,Manufacturer,Trader_39,Contract,122.28,110.73,118.16,0.03,OK,643,INR,High demand
REC1012,08-10-2024,PP,Textile,West,Trader,Trader_29,Spot,109.07,127.21,105.93,0.03,OK,94,INR,Price correction
REC1377,08-10-2024,PP,Blow Moulding,South,Trader,Trader_8,Spot,91.39,73.67,112.43,-0.19,REVIEW,791,INR,Stable market
REC1742,08-10-2024,LDPE,Injection,East,Trader,Trader_78,Spot,74.61,159.53,101.73,-0.27,ANOMALY,605,INR,High demand
REC2107,08-10-2024,PP,Blow Moulding,East,Trader,Trader_79,Spot,129.61,72.68,101.09,0.28,ANOMALY,478,INR,Price correction
REC2472,08-10-2024,PVC,Bottle,North,Trader,Trader_25,Spot,134.04,123.6,110.94,0.21,ANOMALY,24,INR,High demand
REC2837,08-10-2024,PET,Bottle,West,Manufacturer,Trader_55,Spot,112.02,69.14,112.82,-0.01,OK,869,INR,Stable market
REC0283,09-10-2024,LDPE,Injection,East,Distributor,Trader_35,Spot,103.34,74.61,101.79,0.02,OK,22,INR,High demand
REC0648,09-10-2024,PET,Film,South,Distributor,Trader_46,Spot,120.01,85.74,112.60,0.07,OK,762,INR,Price correction
REC1013,09-10-2024,PET,Film,Central,Distributor,Trader_18,Spot,70.59,146.58,114.93,-0.39,ANOMALY,286,INR,High demand
REC1378,09-10-2024,HDPE,Film,West,Distributor,Trader_4,Contract,96.33,80.6,104.15,-0.08,OK,955,INR,Low supply
REC1743,09-10-2024,PP,Film,Central,Trader,Trader_3,Spot,75.66,108.22,117.56,-0.36,ANOMALY,778,INR,Stable market
REC2108,09-10-2024,PVC,Film,East,Distributor,Trader_65,Contract,150.24,104.84,113.50,0.32,ANOMALY,381,INR,Stable market
REC2473,09-10-2024,PVC,Bottle,Central,Distributor,Trader_49,Spot,154.71,108.52,112.68,0.37,ANOMALY,580,INR,High demand
REC2838,09-10-2024,PET,Injection,Central,Manufacturer,Trader_9,Contract,154.85,150.92,112.68,0.37,ANOMALY,140,INR,Low supply
REC0284,10-10-2024,PVC,Textile,South,Distributor,Trader_32,Spot,131.73,123.95,120.32,0.09,OK,819,INR,Import pressure
REC0649,10-10-2024,LDPE,Bottle,West,Trader,Trader_60,Spot,87.03,118.69,115.26,-0.24,ANOMALY,91,INR,Stable market
REC1014,10-10-2024,LDPE,Bottle,North,Manufacturer,Trader_8,Spot,134.28,152.7,125.92,0.07,OK,552,INR,High demand
REC1379,10-10-2024,LDPE,Blow Moulding,Central,Manufacturer,Trader_62,Contract,126.78,69.86,98.43,0.29,ANOMALY,684,INR,High demand
REC1744,10-10-2024,LDPE,Textile,West,Distributor,Trader_77,Contract,119.45,158.03,118.47,0.01,OK,965,INR,Stable market
